u	v	weight
ENSG00000104881	ENSG00000099956	0.8379079699516296
ENSG00000104881	ENSG00000106399	0.816582977771759
ENSG00000104881	ENSG00000174197	0.8161418437957764
ENSG00000104881	ENSG00000178999	0.8141963481903076
ENSG00000104881	ENSG00000162244	0.8105542063713074
ENSG00000104881	ENSG00000141543	0.8062286972999573
ENSG00000104881	ENSG00000141456	0.802056074142456
ENSG00000104881	ENSG00000102038	0.7990648150444031
ENSG00000104881	ENSG00000205683	0.7948260307312012
ENSG00000104881	ENSG00000168259	0.7893887162208557
ENSG00000132964	ENSG00000166579	0.7745747566223145
ENSG00000132964	ENSG00000035403	0.7561083436012268
ENSG00000132964	ENSG00000132155	0.7461773753166199
ENSG00000132964	ENSG00000073350	0.7428478002548218
ENSG00000132964	ENSG00000160072	0.7361482381820679
ENSG00000132964	ENSG00000166226	0.7346391081809998
ENSG00000132964	ENSG00000115840	0.728338897228241
ENSG00000132964	ENSG00000175467	0.7266327738761902
ENSG00000132964	ENSG00000113312	0.7250844836235046
ENSG00000132964	ENSG00000156261	0.723125696182251
ENSG00000145949	ENSG00000114251	0.5839341878890991
ENSG00000145949	ENSG00000175087	0.5825880169868469
ENSG00000145949	ENSG00000176020	0.5783137679100037
ENSG00000145949	ENSG00000155115	0.5708070397377014
ENSG00000145949	ENSG00000136295	0.5574479699134827
ENSG00000145949	ENSG00000139637	0.5497543215751648
ENSG00000145949	ENSG00000153558	0.5469651222229004
ENSG00000145949	ENSG00000168795	0.5427947640419006
ENSG00000145949	ENSG00000134489	0.5391181111335754
ENSG00000145949	ENSG00000155066	0.5368748307228088
ENSG00000100290	ENSG00000233795	0.6244707107543945
ENSG00000100290	ENSG00000115008	0.6080171465873718
ENSG00000100290	ENSG00000073417	0.605978786945343
ENSG00000100290	ENSG00000165806	0.6000127196311951
ENSG00000100290	ENSG00000288499	0.5900616645812988
ENSG00000100290	ENSG00000174348	0.5846317410469055
ENSG00000100290	ENSG00000173933	0.5734938383102417
ENSG00000100290	ENSG00000176720	0.5674734711647034
ENSG00000100290	ENSG00000102699	0.5657327771186829
ENSG00000100290	ENSG00000239886	0.5610045790672302
ENSG00000287080	ENSG00000161013	0.6783812046051025
ENSG00000287080	ENSG00000118058	0.6492953896522522
ENSG00000287080	ENSG00000224156	0.6491601467132568
ENSG00000287080	ENSG00000187475	0.6322755813598633
ENSG00000287080	ENSG00000088038	0.627475917339325
ENSG00000287080	ENSG00000127415	0.6263673901557922
ENSG00000287080	ENSG00000169682	0.615120530128479
ENSG00000287080	ENSG00000146192	0.6148602962493896
